time,body0_x,body0_y,body0_z,body1_x,body1_y,body1_z
22291200.00000000,-7384786.15302144,293805052.42056835,0.00000000,985080235.71022022,-1116565393.18488383,0.00000000
22377600.00000000,-7627932.80166967,294471948.77208966,0.00000000,1004857841.07289076,-1082510098.65049839,0.00000000
22464000.00000000,-7863875.11137938,295128774.48258239,0.00000000,1024049443.81855142,-1047635655.81561136,0.00000000
22550400.00000000,-8092267.88054131,295775501.32359612,0.00000000,1042626965.16743529,-1011939768.57145655,0.00000000
22636800.00000000,-8312751.27080410,296412106.22287261,0.00000000,1060561135.78374386,-975420560.21514022,0.00000000
22723200.00000000,-8524950.03340249,297038572.01807415,0.00000000,1077821432.84500194,-938076634.75809503,0.00000000
22809600.00000000,-8728472.70343162,297654888.29867762,0.00000000,1094376014.50414038,-899907145.40592980,0.00000000
22896000.00000000,-8922910.76320115,298261052.34613568,0.00000000,1110191651.83652425,-860911871.03136575,0.00000000
22982400.00000000,-9107837.77654905,298857070.18351460,0.00000000,1125233658.42483401,-821091301.55202508,0.00000000
23068800.00000000,-9282808.49692504,299442957.74702328,0.00000000,1139465817.81036115,-780446733.22287834,0.00000000
23155200.00000000,-9447357.95320541,300018742.19315165,0.00000000,1152850309.13297582,-738980374.95916939,0.00000000
23241600.00000000,-9601000.51861948,300584463.35653317,0.00000000,1165347631.39738345,-696695466.91931987,0.00000000
23328000.00000000,-9743228.96990498,301140175.37513119,0.00000000,1176916526.94460487,-653596412.69795394,0.00000000
23414400.00000000,-9873513.54592747,301685948.50089991,0.00000000,1187513904.87985897,-609688926.60548222,0.00000000
23500800.00000000,-9991301.01756813,302221871.11566806,0.00000000,1197094765.41701484,-564980197.64055920,0.00000000
23587200.00000000,-10096013.78378700,302748051.97359598,0.00000000,1205612126.35217047,-519479071.89206314,0.00000000
23673600.00000000,-10187049.01249903,303264622.69310868,0.00000000,1213016953.18230176,-473196255.23352265,0.00000000
23760000.00000000,-10263777.84936135,303771740.52263325,0.00000000,1219258094.74783993,-426144538.28883100,0.00000000
23846400.00000000,-10325544.72287995,304269591.40565956,0.00000000,1224282226.70988107,-378339045.74501616,0.00000000
23932800.00000000,-10371666.78052472,304758393.37146014,0.00000000,1228033805.68365598,-329797512.15418422,0.00000000
24019200.00000000,-10401433.49792601,305238400.27805585,0.00000000,1230455037.45048380,-280540586.38722122,0.00000000
24105600.00000000,-10414106.51184097,305709905.93345666,0.00000000,1231485863.37121558,-230592166.85648817,0.00000000
24192000.00000000,-10408919.73754438,306173248.61952579,0.00000000,1231063969.93483329,-179979769.48799160,0.00000000
24278400.00000000,-10385079.84270950,306628816.03961241,0.00000000,1229124827.30402517,-128734930.16297595,0.00000000
24364800.00000000,-10341767.16274685,307077050.70587665,0.00000000,1225601763.76906252,-76893642.92421325,0.00000000
24451200.00000000,-10278137.15693496,307518455.77438480,0.00000000,1220426084.18981218,-24496834.60401072,0.00000000
24537600.00000000,-10193322.52035956,307953601.32484901,0.00000000,1213527241.78136396,28409124.38029680,0.00000000
24624000.00000000,-10086436.08336145,308383131.06646925,0.00000000,1204833073.95580268,81771874.57157701,0.00000000
24710400.00000000,-9956574.64732177,308807769.43073016,0.00000000,1194270114.32587910,135532490.54316121,0.00000000
24796800.00000000,-9802823.92230570,309228328.98513997,0.00000000,1181763994.33410645,189624877.86357135,0.00000000
24883200.00000000,-9624264.74703647,309645718.06767386,0.00000000,1167239949.18690109,243975152.10911110,0.00000000
24969600.00000000,-9419980.78303757,310060948.49905366,0.00000000,1150623443.69791365,298501011.54523104,0.00000000
25056000.00000000,-9189067.88007073,310475143.17813975,0.00000000,1131840934.07495070,353111119.31556648,0.00000000
25142400.00000000,-8930645.30597416,310889543.30425423,0.00000000,1110820781.35764265,407704515.97648019,0.00000000
25228800.00000000,-8643869.01664202,311305514.89958751,0.00000000,1087494330.80068946,462170088.96298933,0.00000000
25315200.00000000,-8327947.10641086,311724554.22653317,0.00000000,1061797168.61190569,516386131.94147635,0.00000000
25401600.00000000,-7982157.52021111,312148291.61209321,0.00000000,1033670562.66277838,570220033.73166466,0.00000000
25488000.00000000,-7605868.02106678,312578493.10986114,0.00000000,1003063086.64956820,623528143.12052464,0.00000000
25574400.00000000,-7198558.28505906,313017059.35771871,0.00000000,969932417.30282211,676155861.77749324,0.00000000
25660800.00000000,-6759843.83760530,313466020.93753791,0.00000000,934247281.36991751,727938021.69740117,0.00000000
25747200.00000000,-6289501.34994044,313927529.52616119,0.00000000,895989513.23678529,778699604.98181570,0.00000000
25833600.00000000,-5787494.58810560,314403844.16140062,0.00000000,855156165.62472296,828256860.96588230,0.00000000
25920000.00000000,-5254000.06046585,314897312.05019855,0.00000000,811761595.76549387,876418867.28702867,0.00000000
26006400.00000000,-4689431.16402271,315410343.53396910,0.00000000,765839429.46804821,922989566.20996952,0.00000000
26092800.00000000,-4094459.41357591,315945381.10830855,0.00000000,717444287.90351152,967770284.57069826,0.00000000
26179200.00000000,-3470031.18766026,316504862.77022576,0.00000000,666653149.72361171,1010562715.12137163,0.00000000
26265600.00000000,-2817378.38151119,317091180.42041904,0.00000000,613566217.57539272,1051172300.09884238,0.00000000
26352000.00000000,-2138021.45792595,317706634.54748386,0.00000000,558307166.25897932,1089411917.22181845,0.00000000
26438400.00000000,-1433763.65849120,318353386.91356969,0.00000000,501022671.86747462,1125105728.25062943,0.00000000
26524800.00000000,-706675.58653664,319033413.38117552,0.00000000,441881157.76079190,1158093016.06672812,0.00000000
26611200.00000000,40930.02228692,319748459.29794329,0.00000000,381070742.39857084,1188231813.68403649,0.00000000
26697600.00000000,806532.81814398,320499999.92847389,0.00000000,318796431.62686884,1215402122.73431182,0.00000000
26784000.00000000,1587447.38832559,321289208.25061619,0.00000000,255276657.54453969,1239508532.92453575,0.00000000
26870400.00000000,2380871.92429980,322116932.01499832,0.00000000,190739319.91394907,1260482088.02001333,0.00000000
26956800.00000000,3183940.58688244,322983681.33810747,0.00000000,125417526.76571299,1278281295.02617049,0.00000000
27043200.00000000,3993776.88395807,323889627.33496666,0.00000000,59545252.64237253,1292892235.40695167,0.00000000
27129600.00000000,4807545.37375331,324834611.49484342,0.00000000,-6646866.95797089,1304327802.46246648,0.00000000
27216000.00000000,5622499.26306898,325818164.76425803,0.00000000,-72935407.23300695,1312626149.11264491,0.00000000
27302400.00000000,6436021.93582169,326839534.71228898,0.00000000,-139107532.01752347,1317848478.26490593,0.00000000
27388800.00000000,7245661.04698379,327897718.76994145,0.00000000,-204963766.99246275,1320076339.11616683,0.00000000
27475200.00000000,8049154.46426236,328991501.37721634,0.00000000,-270320109.78717250,1319408605.60151577,0.00000000
27561600.00000000,8844447.95458224,330119492.92262822,0.00000000,-335009468.60207725,1315958309.04472136,0.00000000
27648000.00000000,9629705.03334875,331280168.57838655,0.00000000,-398882463.35001504,1309849479.29548693,0.00000000
27734400.00000000,10403309.78521992,332471905.46466732,0.00000000,-461807655.09851170,1301214121.77888489,0.00000000
27820800.00000000,11163863.71425147,333693016.96098185,0.00000000,-523671289.85983574,1290189426.60059237,0.00000000
27907200.00000000,11910177.79758279,334941783.37162942,0.00000000,-584376652.23595488,1276915274.21176839,0.00000000
27993600.00000000,12641260.92247619,336216478.50828201,0.00000000,-643843124.88459790,1261532073.17541265,0.00000000
28080000.00000000,13356305.81000912,337515392.05270815,0.00000000,-702005043.54908538,1244178941.17714548,0.00000000
28166400.00000000,14054673.39910807,338836847.79619360,0.00000000,-758810426.85198522,1224992221.42646194,0.00000000
28252800.00000000,14735876.50760897,340179218.01906306,0.00000000,-814219647.28194129,1204104313.02307987,0.00000000
28339200.00000000,15399563.42295999,341540934.38026834,0.00000000,-868204096.45759177,1181642785.19526839,0.00000000
28425600.00000000,16045501.91846908,342920495.74333930,0.00000000,-920744885.00540280,1157729740.73517895,0.00000000
28512000.00000000,16673564.05062976,344316473.38237506,0.00000000,-971831605.97058403,1132481392.54229569,0.00000000
28598400.00000000,17283711.97358313,345727514.00105548,0.00000000,-1021461180.96210504,1106007818.05633402,0.00000000
28684800.00000000,17875984.90946184,347152340.96836406,0.00000000,-1069636800.31742561,1078412858.74324942,0.00000000
28771200.00000000,18450487.33729051,348589754.13453263,0.00000000,-1116366962.38488460,1049794135.06633854,0.00000000
28857600.00000000,19007378.40607680,350038628.54550076,0.00000000,-1161664612.38204765,1020243151.05242240,0.00000000
28944000.00000000,19546862.53690262,351497912.32811040,0.00000000,-1205546377.96760726,989845466.31059861,0.00000000
29030400.00000000,20069181.15126083,352966623.97411382,0.00000000,-1248031896.42235041,958680916.95167148,0.00000000
29116800.00000000,20574605.44578039,354443849.21054214,0.00000000,-1289143226.94360924,926823870.15311825,0.00000000
29203200.00000000,21063430.12435884,355928737.60793310,0.00000000,-1328904340.81544924,894343500.04662263,0.00000000
29289600.00000000,21535967.99547331,357420499.04664749,0.00000000,-1367340681.95268130,861304075.14874315,0.00000000
29376000.00000000,21992545.34335724,358918400.13492674,0.00000000,-1404478790.39129257,827765249.71693134,0.00000000
29462400.00000000,22433497.98545717,360421760.65015095,0.00000000,-1440345981.60105562,793782353.21844471,0.00000000
29548800.00000000,22859167.93408512,361929950.05650210,0.00000000,-1474970074.94355202,759406673.58443546,0.00000000
29635200.00000000,23269900.58668365,363442384.13743579,0.00000000,-1508379165.12767673,724685731.12548816,0.00000000
29721600.00000000,23666042.37606222,364958521.76952165,0.00000000,-1540601431.07930851,689663540.94819820,0.00000000
29808000.00000000,24047938.81895202,366477861.85486245,0.00000000,-1571664977.21030712,654380862.47291481,0.00000000
29894400.00000000,24415932.90799931,367999940.42202258,0.00000000,-1601597702.62287045,618875435.24490666,0.00000000
29980800.00000000,24770363.79870591,369524327.89981389,0.00000000,-1630427194.30497074,583182200.68525481,0.00000000
30067200.00000000,25111565.74873497,371050626.56408167,0.00000000,-1658180640.85323453,547333509.76987505,0.00000000
30153600.00000000,25439867.27238322,372578468.15453202,0.00000000,-1684884763.69751883,511359316.87734717,0.00000000
30240000.00000000,25755590.47786792,374107511.65641659,0.00000000,-1710565763.19567490,475287360.22718734,0.00000000
30326400.00000000,26059050.55939927,375637441.24035633,0.00000000,-1735249277.31860089,439143329.45507973,0.00000000
30412800.00000000,26350555.41983523,377167964.35258549,0.00000000,-1758960350.95689511,402951020.95286614,0.00000000
30499200.00000000,26630405.40308081,378698809.94731104,0.00000000,-1781723414.15415168,366732481.64884734,0.00000000
30585600.00000000,26898893.11833867,380229726.85260755,0.00000000,-1803562267.81146502,330508141.92628241,0.00000000
30672000.00000000,27156303.34088352,381760482.26122630,0.00000000,-1824500075.61639357,294296938.38131821,0.00000000
30758400.00000000,27402912.97625988,383290860.33782774,0.00000000,-1844559361.13079834,258116427.11103934,0.00000000
30844800.00000000,27638991.07673028,384820660.93439680,0.00000000,-1863762009.12874532,221982888.20188197,0.00000000
30931200.00000000,27864798.90046482,386349698.40593624,0.00000000,-1882129270.41099286,185911422.06141078,0.00000000
31017600.00000000,28080590.00539539,387877800.51892221,0.00000000,-1899681769.43912411,149916038.20480028,0.00000000
31104000.00000000,28286610.37088988,389404807.44542730,0.00000000,-1916439514.23254681,114009737.07311374,0.00000000
31190400.00000000,28483098.54145759,390930570.83625185,0.00000000,-1932421908.05753064,78204585.42500299,0.00000000
31276800.00000000,28670285.78760273,392454952.96684408,0.00000000,-1947647762.51106906,42511785.80777702,0.00000000
31363200.00000000,28848396.27971696,393977825.95022029,0.00000000,-1962135311.66533446,6941740.57864571,0.00000000
31449600.00000000,29017647.27156318,395499071.01151669,0.00000000,-1975902226.99229765,-28495889.08714081,0.00000000
31536000.00000000,29178249.29046759,397018577.81920475,0.00000000,-1988965632.83399153,-63792128.79720867,0.00000000
31622400.00000000,29330406.33181761,398536243.86838496,0.00000000,-2001342122.22301745,-98938640.77901384,0.00000000
31708800.00000000,29474316.05587280,400051973.91193193,0.00000000,-2013047772.89119506,-133927677.60906637,0.00000000
31795200.00000000,29610169.98524405,401565679.43560231,0.00000000,-2024098163.33256149,-168752039.51807424,0.00000000
31881600.00000000,29738153.70169143,403077278.17353004,0.00000000,-2034508388.81095648,-203405034.98122543,0.00000000
31968000.00000000,29858447.04114190,404586693.66082674,0.00000000,-2044293077.22280836,-237880444.32657969,0.00000000
32054400.00000000,29971224.28603993,406093854.82027394,0.00000000,-2053466404.74298024,-272172486.11653769,0.00000000
32140800.00000000,30076654.35432339,407598695.58034527,0.00000000,-2062042111.19611096,-306275786.07766730,0.00000000
32227200.00000000,30174900.98446811,409101154.52202559,0.00000000,-2070033515.10818148,-340185348.37288344,0.00000000
32313600.00000000,30266122.91617168,410601174.55210584,0.00000000,-2077453528.40338349,-373896529.02719349,0.00000000
32400000.00000000,30350474.06635424,412098702.60082787,0.00000000,-2084314670.72005796,-407405011.33403003,0.00000000
32486400.00000000,30428103.70024287,413593689.34192973,0.00000000,-2090629083.32674384,-440706783.08369410,0.00000000
32572800.00000000,30499156.59738135,415086088.93330759,0.00000000,-2096408542.62545013,-473798115.46872032,0.00000000
32659200.00000000,30563773.21246884,416575858.77665818,0.00000000,-2101664473.23431015,-506675543.53314251,0.00000000
32745600.00000000,30622089.83098240,418062959.29460365,0.00000000,-2106407960.64595485,-539335848.04376996,0.00000000
32832000.00000000,30674238.71958061,419547353.72392505,0.00000000,-2110649763.46137977,-571776038.67176747,0.00000000
32918400.00000000,30720348.27132009,421029007.92364633,0.00000000,-2114400325.20188832,-603993338.38214052,0.00000000
33004800.00000000,30760543.14574464,422507890.19681358,0.00000000,-2117669785.70397830,-635985168.93723369,0.00000000
33091200.00000000,30794944.40392945,423983971.12491167,0.00000000,-2120467992.10386467,-667749137.42812967,0.00000000
33177600.00000000,30823669.63858031,425457223.41394621,0.00000000,-2122804509.41978598,-699283023.75493801,0.00000000
33264000.00000000,30846833.09930214,426927621.75130022,0.00000000,-2124688630.74137068,-730584768.98345828,0.00000000
33350400.00000000,30864545.81316127,428395142.67254585,0.00000000,-2126129387.03620410,-761652464.51163721,0.00000000
33436800.00000000,30876915.70067409,429859764.43746036,0.00000000,-2127135556.58437347,-792484341.98466110,0.00000000
33523200.00000000,30884047.68736009,431321466.91455460,0.00000000,-2127715674.05221319,-823078763.90248609,0.00000000
33609600.00000000,30886043.81100070,432780231.47347933,0.00000000,-2127878039.21676970,-853434214.86814141,0.00000000
33696000.00000000,30883003.32474770,434236040.88472503,0.00000000,-2127630725.35265946,-883549293.42928863,0.00000000
33782400.00000000,30875022.79622519,435688879.22607780,0.00000000,-2126981587.29305148,-913422704.46931267,0.00000000
33868800.00000000,30862196.20276910,437138731.79533601,0.00000000,-2125938269.17646527,-943053252.10769475,0.00000000
33955200.00000000,30844615.02294647,438585585.02883279,0.00000000,-2124508211.89097333,-972439833.07259476,0.00000000
34041600.00000000,30822368.32449497,440029426.42534369,0.00000000,-2122698660.22722554,-1001581430.51148152,0.00000000
34128000.00000000,30795542.84882058,441470244.47499233,0.00000000,-2120516669.75150442,-1030477108.20831883,0.00000000
34214400.00000000,30764223.09218797,442908028.59279758,0.00000000,-2117969113.40977263,-1059126005.17825842,0.00000000
34300800.00000000,30728491.38373501,444342769.05653185,0.00000000,-2115062687.87339187,-1087527330.61303234,0.00000000
34387200.00000000,30688427.96043912,445774456.94858688,0.00000000,-2111803919.63690233,-1115680359.15229607,0.00000000
34473600.00000000,30644111.03915921,447203084.10156560,0.00000000,-2108199170.87793183,-1143584426.45805836,0.00000000
34560000.00000000,30595616.88587315,448628643.04734045,0.00000000,-2104254645.08898640,-1171238925.07106924,0.00000000
34646400.00000000,30543019.88222648,450051126.96933764,0.00000000,-2099976392.49054003,-1198643300.52962756,0.00000000
34732800.00000000,30486392.58950420,451470529.65782589,0.00000000,-2095370315.23451400,-1225797047.73273253,0.00000000
34819200.00000000,30425805.81013323,452886845.46800303,0.00000000,-2090442172.40689945,-1252699707.53085279,0.00000000
34905600.00000000,30361328.64681908,454300069.28069067,0.00000000,-2085197584.83795190,-1279350863.52881646,0.00000000
34992000.00000000,30293028.55941644,455710196.46546012,0.00000000,-2079642039.72805595,-1305750139.08647203,0.00000000
35078400.00000000,30220971.41962928,457117222.84602630,0.00000000,-2073780895.09704328,-1331897194.50381446,0.00000000
35164800.00000000,30145221.56363223,458521144.66775775,0.00000000,-2067619384.06443119,-1357791724.37823653,0.00000000
35251200.00000000,30065841.84270142,459921958.56716180,0.00000000,-2061162618.96774364,-1383433455.12246013,0.00000000
35337600.00000000,29982893.67193906,461319661.54321474,0.00000000,-2054415595.32578254,-1408822142.63251638,0.00000000
35424000.00000000,29896437.07717273,462714250.93041539,0.00000000,-2047383195.65342450,-1433957570.09590721,0.00000000
35510400.00000000,29806530.74010674,464105724.37344891,0.00000000,-2040070193.13424540,-1458839545.93077779,0.00000000
35596800.00000000,29713232.04179974,465494079.80335701,0.00000000,-2032481255.15699935,-1483467901.84757185,0.00000000
35683200.00000000,29616597.10453957,466879315.41511601,0.00000000,-2024620946.72172689,-1507842491.02524519,0.00000000
35769600.00000000,29516680.83218314,468261429.64653301,0.00000000,-2016493733.72100997,-1531963186.39465666,0.00000000
35856000.00000000,29413536.94902624,469640421.15837485,0.00000000,-2008103986.10165548,-1555829879.02227044,0.00000000
35942400.00000000,29307218.03726555,471016288.81565201,0.00000000,-1999455980.91185904,-1579442476.58777380,0.00000000
36028800.00000000,29197775.57311197,472389031.66998374,0.00000000,-1990553905.23867512,-1602800901.94965124,0.00000000
36115200.00000000,29085259.96161222,473758648.94297612,0.00000000,-1981401859.04041171,-1625905091.79315901,0.00000000
36201600.00000000,28969720.57023286,475125140.01054955,0.00000000,-1972003857.87836361,-1648754995.35552192,0.00000000
36288000.00000000,28851205.76125862,476488504.38815641,0.00000000,-1962363835.55210185,-1671350573.22351766,0.00000000
36374400.00000000,28729762.92305471,477848741.71683282,0.00000000,-1952485646.64235258,-1693691796.19893813,0.00000000
36460800.00000000,28605438.50024032,479205851.75003326,0.00000000,-1942373068.96532249,-1715778644.22771668,0.00000000
36547200.00000000,28478278.02281884,480559834.34119964,0.00000000,-1932029805.94215345,-1737611105.38878417,0.00000000
36633600.00000000,28348326.13430795,481910689.43201935,0.00000000,-1921459488.88703179,-1759189174.93897986,0.00000000
36720000.00000000,28215626.61891104,483258417.04133022,0.00000000,-1910665679.21731853,-1780512854.41057563,0.00000000
36806400.00000000,28080222.42776957,484603017.25463271,0.00000000,-1899651870.58892179,-1801582150.75819898,0.00000000
36892800.00000000,27942155.70433420,485944490.21417248,0.00000000,-1888421490.95999169,-1822397075.55214643,0.00000000
36979200.00000000,27801467.80889091,487282836.10955870,0.00000000,-1876977904.58587933,-1842957644.21527004,0.00000000
37065600.00000000,27658199.34227672,488618055.16888547,0.00000000,-1865324413.94817901,-1863263875.30079770,0.00000000
37152000.00000000,27512390.16881812,489950147.65032619,0.00000000,-1853464261.62054682,-1883315789.80861759,0.00000000
37238400.00000000,27364079.43852393,491279113.83417249,0.00000000,-1841400632.07387161,-1903113410.53770995,0.00000000
37324800.00000000,27213305.60856286,492604954.01529044,0.00000000,-1829136653.42326546,-1922656761.47255421,0.00000000
37411200.00000000,27060106.46405481,493927668.49596983,0.00000000,-1816675399.11923265,-1941945867.20147371,0.00000000
37497600.00000000,26904519.13820368,495247257.57914245,0.00000000,-1804019889.58527756,-1960980752.36500859,0.00000000
37584000.00000000,26746580.13179825,496563721.56194735,0.00000000,-1791173093.80411172,-1979761441.13251996,0.00000000
37670400.00000000,26586325.33210668,497877060.72962260,0.00000000,-1778137930.85453248,-1998287956.70534205,0.00000000
37756800.00000000,26423790.03118880,499187275.34970403,0.00000000,-1764917271.40095615,-2016560320.84489942,0.00000000
37843200.00000000,26259008.94364986,500494365.66651237,0.00000000,-1751513939.13750529,-2034578553.42429996,0.00000000
37929600.00000000,26092016.22385782,501798331.89591211,0.00000000,-1737930712.18847132,-2052342672.00200677,0.00000000
38016000.00000000,25922845.48264582,503099174.22032529,0.00000000,-1724170324.46689630,-2069852691.41627240,0.00000000
38102400.00000000,25751529.80352036,504396892.78398556,0.00000000,-1710235466.99294782,-2087108623.39909768,0.00000000
38188800.00000000,25578101.75839481,505691487.68841791,0.00000000,-1696128789.17369199,-2104110476.20855141,0.00000000
38275200.00000000,25402593.42286738,506982958.98813069,0.00000000,-1681852900.04580021,-2120858254.27835155,0.00000000
38361600.00000000,25225036.39106146,508271306.68650693,0.00000000,-1667410369.48267007,-2137351957.88367653,0.00000000
38448000.00000000,25045461.79004588,509556530.73188347,0.00000000,-1652803729.36737442,-2153591582.82223177,0.00000000
38534400.00000000,24863900.29385191,510838631.01380622,0.00000000,-1638035474.73280072,-2169577120.10965490,0.00000000
38620800.00000000,24680382.13710281,512117607.35945106,0.00000000,-1623108064.87028813,-2185308555.68839073,0.00000000
38707200.00000000,24494937.12827157,513393459.53020024,0.00000000,-1608023924.40801430,-2200785870.14922237,0.00000000
38793600.00000000,24307594.66258167,514666187.21836525,0.00000000,-1592785444.36034274,-2216009038.46468592,0.00000000
38880000.00000000,24118383.73456497,515935790.04404622,0.00000000,-1577394983.14928675,-2230978029.73364115,0.00000000
38966400.00000000,23927332.95029057,517202267.55212057,0.00000000,-1561854867.59920835,-2245692806.93631077,0.00000000
39052800.00000000,23734470.53927779,518465619.20935208,0.00000000,-1546167393.90582323,-2260153326.69913578,0.00000000
39139200.00000000,23539824.36610601,519725844.40161324,0.00000000,-1530334828.58054590,-2274359539.06883812,0.00000000
39225600.00000000,23343421.94173354,520982942.43121344,0.00000000,-1514359409.37116981,-2288311387.29510355,0.00000000
39312000.00000000,23145290.43453731,522236912.51432663,0.00000000,-1498243346.15983915,-2302008807.62133741,0.00000000
39398400.00000000,22945456.68108477,523487753.77851170,0.00000000,-1481988821.83923769,-2315451729.08297443,0.00000000
39484800.00000000,22743947.19664894,524735465.26031971,0.00000000,-1465597993.16788411,-2328640073.31284761,0.00000000
39571200.00000000,22540788.18547712,525980045.90298194,0.00000000,-1449072991.60539222,-2341573754.35314751,0.00000000
39657600.00000000,22336005.55082347,527221494.55417395,0.00000000,-1432415924.12852550,-2354252678.47353315,0.00000000
39744000.00000000,22129624.90475542,528459809.96384978,0.00000000,-1415628874.02884650,-2366676743.99497223,0.00000000
39830400.00000000,21921671.57774314,529694990.78214175,0.00000000,-1398713901.69273448,-2378845841.11891174,0.00000000
39916800.00000000,21712170.62804159,530927035.55732119,0.00000000,-1381673045.36451793,-2390759851.76140118,0.00000000
40003200.00000000,21501146.85087380,532155942.73381561,0.00000000,-1364508321.89344716,-2402418649.39181137,0.00000000
40089600.00000000,21288624.78742409,533381710.65027821,0.00000000,-1347221727.46520329,-2413822098.87580252,0.00000000
40176000.00000000,21074628.73364953,534604337.53770554,0.00000000,-1329815238.31862569,-2424970056.32222223,0.00000000
40262400.00000000,20859182.74891770,535823821.51759988,0.00000000,-1312290811.44831109,-2435862368.93362045,0.00000000
40348800.00000000,20642310.66447867,537040160.60017204,0.00000000,-1294650385.29372311,-2446498874.86008835,0.00000000
40435200.00000000,20424036.09177869,538253352.68258238,0.00000000,-1276895880.41542983,-2456879403.05614424,0.00000000
40521600.00000000,20204382.43062296,539463395.54721498,0.00000000,-1259029200.15906858,-2467003773.14039421,0.00000000
40608000.00000000,19983372.87719479,540670286.85998356,0.00000000,-1241052231.30762458,-2476871795.25771713,0.00000000
40694400.00000000,19761030.43193800,541874024.16866529,0.00000000,-1222966844.72258544,-2486483269.94372940,0.00000000
40780800.00000000,19537377.90730935,543074604.90125942,0.00000000,-1204774895.97452927,-2495837987.99129629,0.00000000
40867200.00000000,19312437.93540773,544272026.36436903,0.00000000,-1186478225.96368098,-2504935730.31887197,0.00000000
40953600.00000000,19086232.97548640,545466285.74160182,0.00000000,-1168078661.53096223,-2513776267.84045315,0.00000000
41040000.00000000,18858785.32135469,546657380.09198904,0.00000000,-1149578016.06004786,-2522359361.33694315,0.00000000
41126400.00000000,18630117.10867533,547845306.34841859,0.00000000,-1130978090.07092857,-2530684761.32873583,0.00000000
41212800.00000000,18400250.32216327,549030061.31608164,0.00000000,-1112280671.80546856,-2538752207.94932842,0.00000000
41299200.00000000,18169206.80269203,550211641.67092919,0.00000000,-1093487537.80543780,-2546561430.81978941,0.00000000
41385600.00000000,17937008.25431333,551390043.95813692,0.00000000,-1074600453.48348784,-2554112148.92390680,0.00000000
41472000.00000000,17703676.25119560,552565264.59057689,0.00000000,-1055621173.68753159,-2561404070.48385620,0.00000000
41558400.00000000,17469232.24448689,553737299.84729338,0.00000000,-1036551443.25897813,-2568436892.83622408,0.00000000
41644800.00000000,17233697.56910783,554906145.87198114,0.00000000,-1017392997.58526862,-2575210302.30824327,0.00000000
41731200.00000000,16997093.45047979,556071798.67146480,0.00000000,-998147563.14714956,-2581723974.09408474,0.00000000
41817600.00000000,16759441.01119367,557234254.11417675,0.00000000,-978816858.06111419,-2587977572.13107300,0.00000000
41904000.00000000,16520761.27762457,558393507.92863274,0.00000000,-959402592.61743844,-2593970748.97568274,0.00000000
41990400.00000000,16281075.18649738,559549555.70190322,0.00000000,-939906469.81423020,-2599703145.67918968,0.00000000
42076800.00000000,16040403.59140855,560702392.87807870,0.00000000,-920330185.88790917,-2605174391.66284704,0.00000000
42163200.00000000,15798767.26930895,561852014.75672781,0.00000000,-900675430.84052682,-2610384104.59246492,0.00000000
42249600.00000000,15556186.92695298,562998416.49134660,0.00000000,-880943888.96433628,-2615331890.25227451,0.00000000
42336000.00000000,15312683.20731878,564141593.08779752,0.00000000,-861137239.36401701,-2620017342.41796350,0.00000000
42422400.00000000,15068276.69600465,565281539.40273714,0.00000000,-841257156.47695696,-2624440042.72876883,0.00000000
42508800.00000000,14822987.92760647,566418250.14203060,0.00000000,-821305310.59199405,-2628599560.55852222,0.00000000
42595200.00000000,14576837.39208104,567551719.85915208,0.00000000,-801283368.36701703,-2632495452.88554144,0.00000000
42681600.00000000,14329845.54110049,568681942.95357001,0.00000000,-781192993.34582520,-2636127264.16126728,0.00000000
42768000.00000000,14082032.79440224,569808913.66911507,0.00000000,-761035846.47464693,-2639494526.17754555,0.00000000
42854400.00000000,13833419.54613995,570932626.09233105,0.00000000,-740813586.61871660,-2642596757.93246222,0.00000000
42940800.00000000,13584026.17123990,572053074.15080643,0.00000000,-720527871.07931125,-2645433465.49463367,0.00000000
43027200.00000000,13333873.03176808,573170251.61148560,0.00000000,-700180356.11165011,-2648004141.86586475,0.00000000
43113600.00000000,13082980.48331290,574284152.07895947,0.00000000,-679772697.44406176,-2650308266.84208536,0.00000000
43200000.00000000,12831368.88138839,575394768.99373364,0.00000000,-659306550.79882622,-2652345306.87247896,0.00000000
43286400.00000000,12579058.58786313,576502095.63047314,0.00000000,-638783572.41510403,-2654114714.91672134,0.00000000
43372800.00000000,12326069.97741991,577606125.09622300,0.00000000,-618205419.57436681,-2655615930.30024481,0.00000000
43459200.00000000,12072423.44405131,578706850.32860386,0.00000000,-597573751.12874913,-2656848378.56745195,0.00000000
43545600.00000000,11818139.40759644,579804264.09398091,0.00000000,-576890228.03274620,-2657811471.33279943,0.00000000
43632000.00000000,11563238.32032401,580898358.98560631,0.00000000,-556156513.87868810,-2658504606.12967825,0.00000000
43718400.00000000,11307740.67356736,581989127.42173314,0.00000000,-535374275.43642813,-2658927166.25701523,0.00000000
43804800.00000000,11051667.00441661,583076561.64370060,0.00000000,-514545183.19768810,-2659078520.62352753,0.00000000
43891200.00000000,10795037.90247369,584160653.71398962,0.00000000,-493670911.92551303,-2658958023.58955860,0.00000000
43977600.00000000,10537874.01667586,585241395.51424789,0.00000000,-472753141.20929575,-2658565014.80642843,0.00000000
44064000.00000000,10280196.06219338,586318778.74328351,0.00000000,-451793556.02583975,-2657898819.05323839,0.00000000
